type,sweet molecule id,mol,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
non-sweet,141,[Ca+2].[O-].[O-],25.737585,1,1,0,0,0,2,0,1,5,2,2,3,0,7.6096406,1.5219281,0,0,0,0,0,2,0,0,2,0,0,0,-1.5665884,-0.85552943,0.56658834,2,-1.0098152,-0.67321014,0.66901016,1.0035152,-0.91030127,-0.60686755,0.72676754,1.0901513,0.27041399,0,0,0,2,0,0,0,0,0,2,0,0,3.8099031,0,0,0,0,0,0,0,0,1.3101643,3,0,-1.0888042,-0.71064973,0.10097763,2.0033123,-0.46380451,-0.31138694,0.24788259,0.54646105,-0.35507861,-0.24007186,0.29987738,0.62507033,10.063601,0,0,0.32567388,-1.0073986,-3.3432915,0,0,5.6499925,2,14,-1.3879896,1,22.202263,0,0,0,0,0,0,0,2,2,1,0,0.23800001,0.55958003,6.5512733,0,3,0,1,0,0,0,0,0,2,-2,1,0.5,0,0,0,0,0,0,48.768829,0,0,0,0,0,0,49.26017,0,0.50250608,0.50250608,1,0.49749389,0.49749389,0,49.26017,49.26017,98.028999,48.768829,48.768829,0,0,0,0,0,0,1,0,0,0,1,0,98.028999,0,0,0,98.028999,0,3,1,0,0,0,1,-0.773,0,79.54113,48.768829,0,0,0,0,0,0,0,0.4163,48.768829,79.54113,0,0,0,0,0,0,0,0,0,0,2.5849626,98.028999,55.012943,0,49.26017,48.768829,0,0,0,49.26017,74.091995,9,3,0
non-sweet,142,[Zn-][O+],9.2355862,1,1,0,0,1,0,0,0,4,1,2,2,0,6,1.5,0,0,0,0,0,2,0,0,1,0,0,1,-2.0545654,0.030102674,0.43701619,1.5874466,-1.8858002,-0.26769999,-0.091044717,1.587845,-1.6525327,0.046531893,0.13950001,1.8141508,6.5684142,0,0,0,3,0,1,1,0,0,3,0,2,4.1742344,0,0,1,1.8371173,0,0,0,0,2.6905558,1,0,-1.1011715,-0.15491788,0.27701619,0.97907311,-0.7821095,-0.42770001,-0.24720272,0.80031222,-0.55186552,-0.11193125,-0.020500001,1.0319468,0.15504028,8.2960281,0,-0.1583124,-1.3324412,0.15841754,0,0,1.9443032,-0.64110392,6.7480402,14,1.9208742,0.61090338,2,0,0,9.5907059,0,0,0,1,2,1,0,-0.38600001,0.26062,2.2318666,0,1,0,1,0,0,0,0,0,0.12130554,-0.12130554,1,1,0,0,31.039474,0,0,0,0,0,0,18.684271,0,0,0,0,1,0.37576154,0,0,0.62423843,0,49.723747,18.684271,0,0,31.039474,0,0,0,0,0,0,0,1,0,0,0,1,0,49.723747,0,0,0,49.723747,0,1,1,0,0,0,1,-0.65670002,31.467731,0,27.705429,0,0,0,0,0,0,0,0.34764999,27.705429,0,31.467731,0,0,0,0,0,0,1,1,0,1,49.723747,30.250626,0,0,0,0,0,31.039474,18.684271,83.406998,1,0,2
non-sweet,152,[HeH0],0.204956,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0025,-0.0025,-0.0025,-0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5262807,0,0,0,0,0,0,-0.0025,-0.0025,-0.0025,-0.0025,0,0,0,0,0,0,0,0.54761416,0.54761416,-0.08940237,0,0,0.046024919,0,14,14,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.061999999,0.26062,0.12204726,0,1,0,1,0,0,0,0,0,0,0,0,0,18.703787,0,0,0,0,0,0,18.703787,0,0,0,0,0,0,1,0,0,0,1,0,18.703787,0,0,0,18.703787,0,0,0,0,0,0,0,1,0,0,0,1,0,18.703787,0,0,0,18.703787,0,0,1,0,0,0,1,-0.0025,0,0,18.703787,0,0,0,0,0,0,0,0,18.703787,0,0,0,0,0,0,0,0,0,0,0,0,18.703787,7.6062069,0,0,0,0,0,18.703787,0,4.0029998,0,0,0
non-sweet,153,S(=O)(=O)([O-])[O-].[Mg+2],16.708,1,0,0,1,0,4,0,1,6,0,0,6,0,7.5097752,1.2516291,0,0,0,0,0,0,0,0,4,0,1,0,-2.3224192,-0.45485076,0.25909001,2,-2.1750066,-0.3339,-0.2226,1.8387065,-1.6198213,0.051826667,0.077739999,2.4340613,8.3920002,0,0,0,4,0,4,2,0,0,4,0,4.5,4.9790583,0,0,2,2,0,0,0,0,1.4746326,6,0,-0.97263432,-0.61485076,-0.13854483,2.0031195,-0.82049477,-0.4939,-0.33037442,0.96751803,-0.24831803,-0.082259998,-0.054874789,1.5426624,10.695028,0,0,-0.018594494,-0.018594494,-2.2601662,2.227397,0,3.7519486,0,14,14,1,0,9.375,2.2222223,0,16.648891,4.4506412,0,12.349706,4,0,1,0,-1.252,0.33649001,3.9741538,0,2,0,1,0,0,0,0,0,2,-2,1,0.22742538,0,0,0,0,0,0,37.60989,0,0,0,16.512768,0,0,64.033043,0.1397543,0.68169212,0.54193783,0.8602457,0.31830788,0.31830788,16.512768,80.545815,64.033043,101.64294,37.60989,37.60989,0,0,0,0,0,0,1,0,0,0,1,0,118.15571,0,0,0,118.15571,0,6,1,0,0,0,0.16666667,-1.3380001,0,96.343376,46.924023,0,0,0,0,0,0,0,1.04746,133.95326,0,0,0,0,0,0,9.3141327,68.279999,0.7642045,3,1.5655962,4.5768471,118.15571,81.625076,64.033043,64.033043,37.60989,0,0,16.512768,64.033043,120.367,46,0,20
non-sweet,154,P(=O)(O)([O-])[O-].[Na+].[Na+],54.704792,0,0,1,2,1,3,0,2,8,4,5,7,0,14,1.75,0,0,0,0,0,1,0,0,4,1,0,-0.8229512,-2.325182,-0.5133211,0.87330443,1.8624326,-2.3514822,-1.189,0,2.2172108,-1.7646177,0,2.64E-35,2.4408479,11.447207,0,0,0,5,0,4,2,0,0,5,0,4.5,9.0135994,0,0,2,2.2431676,0,0,0,0,0.85426116,7,0,-0.91762739,-0.67332113,0.65726441,1.0698574,-1.349,-1.0343986,-0.019879822,1.3840268,-0.39174259,-0.16,0.004672729,1.5762867,11.675428,0.31970945,0,2.0974498,2.1143107,-8.306469,2.0981996,0,12.219688,-0.038858086,8.3926163,11.225785,1.1795121,0.02369881,15.75,4.1666665,0,28.716093,8.4084749,0,34.49408,4,1,1,0,-1.834,1.0265599,13.559778,0,3,0,1,0,0,0,0,0,2.0548096,-2.0548096,0.48666313,0.25,0,18.713068,0,0,0,0,134.11081,0,0,0,0,0,0,62.916546,0.08673881,0.29163077,0.29163077,0.91326118,0.70836926,0.62163043,18.713068,62.916546,62.916546,197.02736,152.82388,134.11081,0,0,0,0,0,0,1,0,0,0,1,0,215.74043,0,0,0,215.74043,0,7,1,0,0,0,0.2857143,-3.2628,88.608261,0,134.11082,0,0,0,0,0,0,15.676527,0.91387999,201.41211,21.306969,0,0,0,0,0,15.676527,71.440002,0.64206427,3,1.4607211,5.0857573,215.74043,164.99638,0,47.187408,134.11081,0,0,18.713068,62.916546,141.95799,93,0,20
non-sweet,155,O=[N+]([O-])[O-].[Na+],27.106001,1,1,0,0,0,3,0,1,5,0,0,5,0,6.854753,1.3709506,0,0,0,0,0,0,0,1,3,0,0,0,-1.7385515,-0.35700485,0.54766506,1.4525613,-1.7451558,0.011166667,0.033500001,1.4390558,-1.4073802,0.11223333,0.33669999,1.7701203,0.89399999,0,0,0,3,1,3,0,0,0,2,0,3.5773504,4.6719584,0,0,1.7320508,0.54772258,0,0,0,0,0.91954648,5,0,-0.75500053,-0.51700485,0.33696014,1.0250676,-0.83727878,-0.1265,-0.047110584,0.85859466,-0.49057043,0.055336203,0.1767,1.1786561,6.7912436,0,0,1.4350454,1.4350454,-4.4646182,0,1.3001248,6.2614913,0,14,14,1,0,8.8888893,4,0,9.4378004,4.3254385,0,8.164526,4,0,1,0,0.36000001,-0.81492001,6.7990236,0,2,0,1,0,0,0,0,0,1.0710145,-1.0710145,0.93369418,0.33333334,0,9.2307196,0,0,0,0,67.055405,0,0,0,0,0,0,50.896572,0.072578423,0.40018472,0.40018472,0.92742157,0.59981531,0.52723688,9.2307196,50.896572,50.896572,117.95198,76.286125,67.055405,0,0,0,0,0,0,1,0,0,0,1,0,127.1827,0,0,0,127.1827,0,5,1,0,0,0,0.2,-0.23909999,0,9.2331104,67.055412,77.771149,0,0,0,0,0,0,1.03614,76.288521,0,77.771149,0,0,0,0,0,62.889999,0.79504025,2.5849626,1.5709506,4.0497546,127.1827,92.430344,0,50.896572,67.055405,0,0,9.2307196,0,84.993996,29,0,12
non-sweet,156,O=[N+]([O-])[O-].[K+],46.905998,1,1,0,0,0,3,0,1,5,0,0,5,0,6.854753,1.3709506,0,0,0,0,0,0,0,1,3,0,0,0,-1.7385515,-0.35700485,0.54766506,1.4525613,-1.7451558,0.011166667,0.033500001,1.4390558,-1.4073802,0.11223333,0.33669999,1.7701203,0.89399999,0,0,0,3,1,3,0,0,0,2,0,3.5773504,5.795064,0,0,1.7320508,0.54772258,0,0,0,0,1.0938182,5,0,-0.75500053,-0.51700485,0.33696014,1.0250676,-0.83727878,-0.1265,-0.047110584,0.85859466,-0.49057043,0.055336203,0.1767,1.1786561,6.7912436,0,0,1.4350454,1.4350454,-7.3406553,0,1.3001248,10.707779,0,14,14,1,0,8.8888893,4,0,13.294897,6.7056489,0,17.830183,4,0,1,0,0.36000001,-0.81492001,11.736898,0,2,0,1,0,0,0,0,0,1.0710145,-1.0710145,0.93369418,0.33333334,0,9.2307196,0,0,0,0,67.055405,0,0,0,0,0,0,50.896572,0.072578423,0.40018472,0.40018472,0.92742157,0.59981531,0.52723688,9.2307196,50.896572,50.896572,117.95198,76.286125,67.055405,0,0,0,0,0,0,1,0,0,0,1,0,127.1827,0,0,0,127.1827,0,5,1,0,0,0,0.2,-0.23909999,0,9.2331104,67.055412,77.771149,0,0,0,0,0,0,1.03614,76.288521,0,77.771149,0,0,0,0,0,62.889999,0.79504025,2.5849626,1.5709506,4.0497546,127.1827,92.430344,0,50.896572,67.055405,0,0,9.2307196,0,101.102,29,0,12
non-sweet,157,P(=O)([O-])([O-])[O-].P(=O)([O-])([O-])[O-].[Mg+2].[Mg+2].[Mg+2],45.476002,1,0,0,1,0,8,0,3,13,0,0,13,0,17.350828,1.3346791,0,0,0,0,0,0,0,0,8,2,0,-0.19484325,-2.4640326,-0.70128942,1.5679009,2,-2.4113052,-1.189,0,2.0835052,-1.6837083,0,1.08E-17,2.3757083,22.624001,0,0,0,8,0,8,2,0,0,8,0,9,12.313229,0,0,4,4.3817806,0,0,0,0,1.3942548,13,0,-1.1001917,-0.86128944,0.6544742,2.0125918,-1.349,-1.349,-0.00591716,1.28044,-0.31333864,-0.16,-0.00591716,1.5073453,34.169857,0,0,-0.11488353,-3.5441403,-5.0292959,4.8985796,0,10.21209,1.9188403,14,5.3061547,1.4061743,3.8453355,29.25,10.083333,0,55.604504,20.166063,0,86.255692,8,0,1,0,-3.7060001,1.64946,11.059361,0,5,0,1,0,0,1,0,0,6,-6,0.33333334,0.11688157,0,0,0,0,0,0,112.82967,0,0,0,37.426136,0,0,125.83309,0.13555828,0.5913285,0.45577019,0.86444169,0.40867153,0.40867153,37.426136,163.25923,125.83309,238.66277,112.82967,112.82967,0,0,0,0,0,0,1,0,0,0,1,0,276.0889,0,0,0,276.0889,0,13,1,0,0,0,0.23076923,-7.7895999,179.47012,0,112.82967,0,0,0,0,0,0,30.334742,1.3839999,292.2998,0,0,0,0,0,0,30.334742,136.56,0.45188335,4,1.0702426,7.0380654,276.0889,188.52722,125.83309,125.83309,112.82967,0,0,37.426136,125.83309,262.85501,786,0,40
non-sweet,158,P(=O)([O-])([O-])[O-].P(=O)([O-])([O-])[O-].[Ca+2].[Ca+2].[Ca+2],82.075996,0,0,1,2,0,8,0,3,13,0,0,13,0,17.350828,1.3346791,0,0,0,0,0,0,0,0,8,2,0,-0.19484325,-2.4640326,-0.70128942,1.5679009,2,-2.4113052,-1.189,0,2.0835052,-1.6837083,0,1.08E-17,2.3757083,22.624001,0,0,0,8,0,8,2,0,0,8,0,9,14.695696,0,0,4,4.3817806,0,0,0,0,1.4128571,13,0,-1.1001917,-0.86128944,0.6544742,2.0125918,-1.349,-1.349,-0.00591716,1.28044,-0.31333864,-0.16,-0.00591716,1.5073453,34.169857,0,0,0.80614048,-2.6231165,-10.713841,4.8985796,0,18.430986,1.9188403,14,5.3061547,1.4061743,3.8453355,29.25,10.083333,0,50.46648,18.17634,0,70.561226,8,0,1,0,-3.7060001,1.64946,20.209517,0,5,0,1,0,0,1,0,0,6,-6,0.33333334,0.11688157,0,0,0,0,0,0,146.30649,0,0,0,37.426136,0,0,125.83309,0.12089884,0.52738148,0.40648264,0.87910116,0.47261852,0.47261852,37.426136,163.25923,125.83309,272.13959,146.30649,146.30649,0,0,0,0,0,0,1,0,0,0,1,0,309.5657,0,0,0,309.5657,0,13,1,0,0,0,0.23076923,-7.7895999,179.47012,0,146.30649,0,0,0,0,0,0,30.334742,1.3839999,325.77661,0,0,0,0,0,0,30.334742,136.56,0.45188335,4,1.0702426,7.0380654,309.5657,219.53671,125.83309,125.83309,146.30649,0,0,37.426136,125.83309,310.17401,786,0,40
non-sweet,159,S(=O)(=O)([O-])[O-].[K+].[K+],92.907997,1,0,0,1,0,4,0,2,7,0,0,7,0,9.6514845,1.3787835,0,0,0,0,0,0,0,0,4,0,1,-0.8229512,-2.3224192,-0.45485076,1,1.6869715,-2.1750066,-0.3339,0,1.8387065,-1.6198213,0,0.077739999,2.4340613,8.3920002,0,0,0,4,0,4,2,0,0,4,0,4.5,11.10395,0,0,2,2,0,0,0,0,1.0677441,7,0,-0.97268838,-0.61485076,0.79953915,1.0381097,-0.82051402,-0.4939,-0.020408163,0.96789521,-0.24831299,-0.082259998,-0.020408163,1.5428662,10.695028,0,0,2.6363676,2.6363676,-14.390031,2.227397,0,20.86342,0,14,14,1,0,15.75,4.1666665,0,41.622227,12.835946,0,76.322952,4,0,1,0,-1.252,0.33649001,23.162935,0,3,0,1,0,0,0,0,0,2,-2,0.5,0.22742538,0,0,0,0,0,0,134.11081,0,0,0,16.512768,0,0,64.033043,0.076926425,0.37523097,0.29830453,0.92307359,0.62476903,0.62476903,16.512768,80.545815,64.033043,198.14386,134.11081,134.11081,0,0,0,0,0,0,1,0,0,0,1,0,214.65663,0,0,0,214.65663,0,7,1,0,0,0,0.2857143,-1.3380001,0,96.343376,143.42496,0,0,0,0,0,0,0,1.04746,230.45419,0,0,0,0,0,0,9.3141327,68.279999,0.64206427,3,1.4607211,5.0857573,214.65663,163.20203,64.033043,64.033043,134.11081,0,0,16.512768,64.033043,174.258,93,0,20
non-sweet,160,S(=O)(=O)([O-])[O-].S(=O)(=O)([O-])[O-].[K+].[Al+3],62.416,1,0,0,1,0,8,0,2,12,0,0,12,0,17.01955,1.4182959,0,0,0,0,0,0,0,0,8,0,2,-0.35759214,-2.3224192,-0.45485076,0.030099487,3,-2.1750066,-0.3339,-0.3339,1.8387065,-1.6198213,0.077739999,0.077739999,2.4340613,16.784,0,0,0,8,0,8,2,0,0,8,0,9,11.570633,0,0,4,4,0,0,0,0,1.2437991,12,0,-0.9749561,-0.61485076,-0.14830513,3.0002432,-0.8228364,-0.4939,-0.45632026,0.99672741,-0.2509138,-0.082259998,-0.054872178,1.5713996,21.390057,0,0,1.1580894,1.1580894,-9.3699036,4.4547939,0,14.016137,0,14,14,1,0,22.6875,7.6388888,0,42.623447,15.15848,0,53.84222,8,0,1,0,-2.4419999,0.41236001,15.156839,0,4,0,1,0,0,0,0,0,4,-4,0.75,0.11371269,0,0,0,0,0,0,119.86558,0,0,0,33.025536,0,0,128.06609,0.11754649,0.57336712,0.45582065,0.8824535,0.42663285,0.42663285,33.025536,161.09163,128.06609,247.93167,119.86558,119.86558,0,0,0,0,0,0,1,0,0,0,1,0,280.95721,0,0,0,280.95721,0,12,1,0,0,0,0.16666667,-3.0567999,0,245.49692,85.683678,0,0,0,0,0,0,0,2.67032,259.74216,0,0,0,0,0,0,71.438438,136.56,0.50325835,4,1.1791911,6.7602024,280.95721,207.59302,128.06609,128.06609,119.86558,0,0,33.025536,128.06609,258.20401,584,0,40
non-sweet,161,[Cl-].[N+],5.9471722,1,1,0,0,0,1,0,1,6,0,0,2,0,7.5097752,1.2516291,0,0,0,1,0,4,0,1,0,0,0,0,-2.0466092,-0.10452618,0.34321073,2.0169771,-3.1418703,-0.85586667,0.2142,1.4060702,-1.9524442,0.064180002,0.096270002,2.0487142,1.732828,0,0,0,4,0,0,0,0,0,4,0,0,2.1338935,0,0,0,0,0,0,0,0,1.2322793,2,0,-1.0016938,-0.15990458,0.18321073,1.2981969,-2.9970851,-0.70416474,0.054200001,0.96617931,-0.64644897,-0.063730001,-0.04345382,1.2256204,3.2737,27.269566,0,-3.5617225,-6.87503,3.7128882,0,0,1.0762169,-0.000754582,10.121966,14,1.0061984,0.000450025,0,0,0,0,0,0,0,1,4,1,0,0.86699998,-0.39296001,1.2847198,0,2,0,1,0,0,1,0,0,1,-1,1,1,0,0,0,0,0,0,29.802402,0,0,0,0,0,0,41.168686,0,0.58007681,0.58007681,1,0.41992316,0.41992316,0,41.168686,41.168686,70.971085,29.802402,29.802402,0,0,0,0,0,0,1,0,0,0,1,0,70.971085,0,0,0,70.971085,0,2,1,0,0,0,1,-4.0892,100.28512,0,0,0,0,0,0,0,0,0,0.38508001,52.501492,0,0,47.783623,0,0,0,0,0,0,0,0,1,70.971085,40.137005,0,41.168686,29.802402,29.802402,0,0,29.802402,53.492001,2,0,0
non-sweet,181,[Br-].[Na+],26.65,1,1,0,0,0,1,0,1,2,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,-0.33333334,0.33333334,1,-2.9960001,-1.9973333,-0.99866664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9639611,0,0,0,0,0,0,0,0,1.1378927,2,0,-1.0307764,-0.34359214,0.34359214,1.0307764,-3.0167179,-2.0042393,-0.99176073,0.02071788,-0.25,-0.083333336,0.083333336,0.25,3.2737,0,0,2.2075474,2.2075474,-4.5943189,0,0,5.9845238,0,14,14,1,0,0,0,0,0,0,0,0,0,0,1,0,1.073,-0.81445003,7.0227022,0,2,0,1,0,0,0,0,0,1,-1,1,1,0,0,0,0,0,0,67.055405,0,0,0,0,0,0,55.41769,0,0.45248869,0.45248869,1,0.54751134,0.54751134,0,55.41769,55.41769,122.4731,67.055405,67.055405,0,0,0,0,0,0,1,0,0,0,1,0,122.4731,0,0,0,122.4731,0,2,1,0,0,0,1,-2.9960001,58.95583,0,67.055412,0,0,0,0,0,0,0,0,126.01124,0,0,0,0,0,0,0,0,0,0,0,1,122.4731,90.425041,0,55.41769,67.055405,0,0,0,0,102.894,2,0,0
non-sweet,201,P(=O)([O-])([O-])[O-].[Al+3].[Na+],37.237999,1,0,0,1,0,4,0,2,7,0,0,7,0,11.651484,1.6644977,0,0,0,0,0,0,0,0,4,1,0,-0.8229512,-2.4640326,-0.70128942,1,3,-2.4113052,-1.189,-0.38080001,2.0835052,-1.6837083,0,0,2.3757083,11.312,0,0,0,4,0,4,2,0,0,4,0,4.5,7.7066846,0,0,2,2.1908903,0,0,0,0,0.96983171,7,1,-1.0972091,-0.86128944,0.67449021,3.0010829,-1.349,-1.349,-0.38155279,1.2638395,-0.31040433,-0.16,-0.000979474,1.4844258,17.084927,0,0,1.7055305,-0.009878952,-5.2457232,2.4492898,0,8.3621655,1.9611419,14,5.6073837,1.1795121,1.935371,15.75,4.1666665,0,31.779276,9.4450636,0,42.879612,4,0,1,0,-1.8839999,0.95503998,9.2817106,0,3,0,1,0,0,1,0,0,4,-3,0.75,0.23376314,0,0,0,0,0,0,119.86558,0,0,0,18.713068,0,0,62.916546,0.09287104,0.40511942,0.31224838,0.90712893,0.59488058,0.59488058,18.713068,81.629616,62.916546,182.78212,119.86558,119.86558,0,0,0,0,0,0,1,0,0,0,1,0,201.49519,0,0,0,201.49519,0,7,1,0,0,0,0.2857143,-4.2756,89.735062,52.810173,67.055412,0,0,0,0,0,0,15.167371,1.2674,156.79047,0,0,0,0,0,0,67.977547,68.279999,0.64206427,3,1.4607211,5.0857573,201.49519,149.45067,62.916546,62.916546,119.86558,0,0,18.713068,62.916546,144.942,93,0,20
non-sweet,1,O=C(O)C,7.791172,1,1,0,0,2,0,0,0,8,2,4,4,1,12,1.5,0,0,2,0,0,4,0,0,2,0,0,2.5914834,-2.1126781,-0.34313339,0.32402351,2.2029383,-2.1788414,-0.29387939,0.31123307,2.1805754,-1.9099463,-0.17495027,0.43853068,2.4089134,5.3308282,0,0,0,7,1,3,1,0,0,6,0,3.5773504,2.3554618,1.5,1.5773503,1.7320508,0.92773092,0.5,0.57735026,0,0,0.94611794,2,0,-0.70765167,-0.37115502,0.032638159,1.4933616,-0.87237728,-0.31304502,0.015972581,1.461992,-0.46941051,-0.17854132,0.13331607,1.6920401,2.2611809,4.4864602,1.6757514,-0.30495745,-0.28176251,0.15862127,0,0.95450735,1.3971273,-0.99059439,4.9774923,14,1.0546956,2.7819705,4,1.3333334,0,2.997,0.86699998,0,0.64959973,2,1,1,0,-0.079000004,0.40626001,1.3916161,0,1,0,1,0,0,0,0,0,0.41088387,-0.41088387,0.73499775,0.63663435,0,0,29.408449,0,0,0,14.708499,0,0,13.566921,0,0,13.566921,0,0.60315639,0.38082162,0.19041081,0.39684361,0.61917835,0.20643279,42.975372,27.133842,13.566921,28.275419,44.116947,14.708499,0.5,1,0,0,0,0,1,0,0,0,1,0,71.250793,0,0,0,71.250793,0,1,0,0,0,0,0,0.090899996,0,7.7454643,23.862217,25.385227,0,0,0,0,0,33.326015,1.3309799,23.862217,0,25.385227,0,0,0,7.7454643,33.326015,37.299999,0.95443398,2.5849626,1,3.5032582,71.250793,59.210377,0,0,0,0,29.408449,14.708499,27.133842,60.051998,9,0,12
non-sweet,2,O=CC,6.989172,1,1,0,0,1,0,0,0,7,0,1,3,1,9.6514845,1.3787835,0,0,2,0,0,4,0,0,1,0,0,1.9756047,-2.0959198,-0.15835577,0.030297253,2.1509159,-2.1008229,-0.06244142,0.123,2.1759973,-1.8805135,0.036050178,0.1057,2.3811178,5.3308282,0,0,0,6,1,2,1,0,0,5,0,2.7071068,1.9855986,1.5773503,1.7071068,1.4142135,0.81305254,0.57735026,0.70710677,0,0,0.76771754,2,0,-0.69457698,-0.22484483,-0.12970275,1.4113178,-0.80791032,-0.18485884,-0.037,1.425185,-0.46866143,-0.09985701,-0.054299999,1.6303455,1.6147226,2.196573,2.196573,0.21073262,0.21073262,-0.11740303,0,0.6898247,1.1814913,0,14,14,1,0,3,2,0,1.95075,0.833,0,0.54165822,1,0,1,0,0.171,0.36954999,1.2966858,0,1,0,1,0,0,0,0,0,0.28828424,-0.28828424,0.72098702,1,0,29.408449,0,0,22.058474,0,0,0,0,0,0,0,13.566921,0,0.45220223,0.20861323,0.20861323,0.5477978,0.79138678,0.33918452,29.408449,13.566921,13.566921,35.625397,51.466923,22.058474,0.5,1,0,0,0,0,1,0,0,0,1,0,65.033844,0,0,0,65.033844,0,1,1,0,0,0,1,0.2052,0,0,44.007435,0,0,0,0,0,0,33.326015,1.1738,23.862217,0,0,0,0,0,0,53.471233,17.07,0.99107605,2,0.91829586,2.5,65.033844,52.129848,13.566921,0,0,0,29.408449,22.058474,13.566921,44.052998,4,0,6
